OPTN
time,open,high,low,close,volume
2019-10-28 09:31:00,7.86,7.9,7.86,7.9,0.0
2019-10-28 09:40:00,7.86,7.86,7.86,7.86,108.0
2019-10-28 09:43:00,7.91,7.91,7.91,7.91,293.0
2019-10-28 09:45:00,7.85,7.85,7.85,7.85,247.0
2019-10-28 09:46:00,7.91,7.91,7.91,7.91,409.0
2019-10-28 09:50:00,7.92,7.92,7.92,7.92,560.0
2019-10-28 09:53:00,7.94,7.94,7.94,7.94,0.0
2019-10-28 09:54:00,7.91,7.91,7.91,7.91,4989.0
2019-10-28 09:57:00,7.92,7.92,7.92,7.92,414.0
2019-10-28 09:59:00,7.92,7.92,7.92,7.92,130.0
2019-10-28 10:00:00,7.91,7.91,7.91,7.91,200.0
2019-10-28 10:01:00,7.905,7.905,7.905,7.905,335.0
2019-10-28 10:02:00,7.89,7.89,7.89,7.89,410.0
2019-10-28 10:03:00,7.88,7.88,7.83,7.83,220.0
2019-10-28 10:04:00,7.83,7.84,7.83,7.84,300.0
2019-10-28 10:06:00,7.81,7.82,7.81,7.81,385.0
2019-10-28 10:08:00,7.79,7.79,7.74,7.74,1139.0
2019-10-28 10:09:00,7.77,7.79,7.77,7.78,500.0
2019-10-28 10:10:00,7.79,7.795,7.79,7.795,700.0
2019-10-28 10:11:00,7.795,7.795,7.795,7.795,600.0
2019-10-28 10:12:00,7.795,7.83,7.795,7.795,600.0
2019-10-28 10:13:00,7.84,7.84,7.84,7.84,400.0
2019-10-28 10:16:00,7.84,7.84,7.84,7.84,365.0
2019-10-28 10:28:00,7.82,7.85,7.82,7.85,722.0
2019-10-28 10:29:00,7.855,7.89,7.855,7.87,2800.0
2019-10-28 10:30:00,7.88,7.88,7.88,7.88,300.0
2019-10-28 10:31:00,7.88,7.91,7.88,7.9,1889.0
2019-10-28 10:32:00,7.9,7.915,7.9,7.915,554.0
2019-10-28 10:37:00,7.9553,7.9624,7.8923,7.9228,16140.0
2019-10-28 10:42:00,7.905,7.905,7.84,7.84,1234.0
2019-10-28 10:43:00,7.84,7.85,7.84,7.85,300.0
2019-10-28 10:45:00,7.84,7.84,7.84,7.84,167.0
2019-10-28 10:48:00,7.82,7.82,7.82,7.82,300.0
2019-10-28 10:50:00,7.83,7.83,7.75,7.75,1020.0
2019-10-28 10:51:00,7.75,7.75,7.75,7.75,100.0
2019-10-28 10:52:00,7.775,7.775,7.775,7.775,200.0
2019-10-28 10:54:00,7.775,7.775,7.775,7.775,200.0
2019-10-28 10:55:00,7.75,7.75,7.75,7.75,100.0
2019-10-28 10:57:00,7.74,7.74,7.74,7.74,110.0
2019-10-28 10:59:00,7.7503,7.7875,7.7474,7.7803,640.0
2019-10-28 11:00:00,7.75,7.75,7.75,7.75,1487.0
2019-10-28 11:03:00,7.74,7.74,7.74,7.74,100.0
2019-10-28 11:04:00,7.755,7.755,7.755,7.755,100.0
2019-10-28 11:05:00,7.76,7.76,7.76,7.76,258.0
2019-10-28 11:07:00,7.74,7.74,7.74,7.74,782.0
2019-10-28 11:09:00,7.74,7.74,7.74,7.74,109.0
2019-10-28 11:10:00,7.74,7.7454,7.74,7.7454,423.0
2019-10-28 11:11:00,7.74,7.81,7.735,7.75,6446.0
2019-10-28 11:12:00,7.7703,7.7875,7.7524,7.7803,600.0
2019-10-28 11:13:00,7.78,7.79,7.78,7.78,958.0
2019-10-28 11:16:00,7.78,7.78,7.78,7.78,127.0
2019-10-28 11:18:00,7.795,7.795,7.795,7.795,224.0
2019-10-28 11:22:00,7.795,7.795,7.795,7.795,121.0
2019-10-28 11:23:00,7.78,7.78,7.77,7.77,653.0
2019-10-28 11:24:00,7.76,7.76,7.76,7.76,180.0
2019-10-28 11:28:00,7.77,7.77,7.76,7.76,330.0
2019-10-28 11:30:00,7.7651,7.7651,7.75,7.75,921.0
2019-10-28 11:31:00,7.74,7.74,7.74,7.74,149.0
2019-10-28 11:32:00,7.73,7.73,7.73,7.73,322.0
2019-10-28 11:33:00,7.72,7.73,7.72,7.73,1317.0
2019-10-28 11:34:00,7.735,7.735,7.72,7.72,946.0
2019-10-28 11:36:00,7.72,7.735,7.72,7.735,800.0
2019-10-28 11:37:00,7.735,7.735,7.735,7.735,100.0
2019-10-28 11:38:00,7.74,7.76,7.735,7.75,1239.0
2019-10-28 11:39:00,7.75,7.75,7.745,7.745,252.0
2019-10-28 11:43:00,7.735,7.7506,7.735,7.7506,1700.0
2019-10-28 11:44:00,7.74,7.74,7.74,7.74,720.0
2019-10-28 11:45:00,7.7403,7.7572,7.7372,7.7503,333.0
2019-10-28 11:46:00,7.73,7.73,7.73,7.73,141.0
2019-10-28 11:49:00,7.735,7.74,7.73,7.74,870.0
2019-10-28 11:50:00,7.74,7.76,7.74,7.75,404.0
2019-10-28 11:52:00,7.7502,7.7661,7.7461,7.7602,1411.0
2019-10-28 11:53:00,7.765,7.765,7.765,7.765,151.0
2019-10-28 11:55:00,7.745,7.745,7.73,7.73,420.0
