USX
time,open,high,low,close,volume
2019-10-28 09:31:00,5.51,5.51,5.51,5.51,0.0
2019-10-28 09:33:00,5.515,5.515,5.51,5.51,227.0
2019-10-28 09:45:00,5.485,5.485,5.485,5.485,207.0
2019-10-28 09:47:00,5.5,5.5,5.5,5.5,100.0
2019-10-28 09:48:00,5.51,5.51,5.49,5.49,417.0
2019-10-28 09:50:00,5.5,5.5,5.5,5.5,100.0
2019-10-28 09:51:00,5.5,5.5,5.5,5.5,100.0
2019-10-28 09:52:00,5.49,5.49,5.49,5.49,100.0
2019-10-28 09:55:00,5.5,5.5,5.5,5.5,200.0
2019-10-28 09:58:00,5.5,5.514,5.43,5.43,1799.0
2019-10-28 09:59:00,5.42,5.42,5.42,5.42,300.0
2019-10-28 10:00:00,5.43,5.43,5.43,5.43,362.0
2019-10-28 10:11:00,5.425,5.425,5.425,5.425,100.0
2019-10-28 10:13:00,5.43,5.43,5.39,5.39,1000.0
2019-10-28 10:14:00,5.46,5.46,5.4163,5.4163,400.0
2019-10-28 10:16:00,5.39,5.39,5.39,5.39,502.0
2019-10-28 10:22:00,5.38,5.405,5.38,5.405,200.0
2019-10-28 10:27:00,5.3926,5.3926,5.3926,5.3926,344.0
2019-10-28 10:41:00,5.39,5.39,5.39,5.39,334.0
2019-10-28 10:43:00,5.375,5.375,5.375,5.375,100.0
2019-10-28 10:44:00,5.39,5.42,5.39,5.42,706.0
2019-10-28 10:46:00,5.38,5.38,5.38,5.38,100.0
2019-10-28 10:47:00,5.38,5.38,5.38,5.38,200.0
2019-10-28 10:52:00,5.37,5.37,5.37,5.37,100.0
2019-10-28 10:54:00,5.41,5.41,5.41,5.41,300.0
2019-10-28 10:57:00,5.4099,5.4099,5.4099,5.4099,924.0
2019-10-28 10:58:00,5.41,5.41,5.41,5.41,100.0
2019-10-28 11:05:00,5.41,5.41,5.41,5.41,474.0
2019-10-28 11:07:00,5.4059,5.4059,5.4059,5.4059,610.0
2019-10-28 11:09:00,5.39,5.39,5.39,5.39,102.0
2019-10-28 11:15:00,5.37,5.37,5.37,5.37,100.0
2019-10-28 11:18:00,5.385,5.4,5.37,5.37,409.0
2019-10-28 11:23:00,5.4,5.4,5.4,5.4,419.0
2019-10-28 11:25:00,5.4,5.42,5.4,5.42,1685.0
2019-10-28 11:27:00,5.42,5.42,5.3993,5.3993,806.0
2019-10-28 11:33:00,5.38,5.42,5.38,5.41,800.0
2019-10-28 11:35:00,5.42,5.425,5.42,5.425,1140.0
2019-10-28 11:36:00,5.42,5.42,5.42,5.42,205.0
2019-10-28 11:37:00,5.42,5.45,5.42,5.42,3322.0
2019-10-28 11:39:00,5.43,5.43,5.43,5.43,231.0
2019-10-28 11:40:00,5.42,5.42,5.41,5.41,800.0
2019-10-28 11:42:00,5.43,5.43,5.43,5.43,105.0
2019-10-28 11:43:00,5.4241,5.4241,5.4241,5.4241,500.0
2019-10-28 11:45:00,5.44,5.44,5.44,5.44,103.0
2019-10-28 11:48:00,5.44,5.445,5.41,5.41,2230.0
2019-10-28 11:52:00,5.45,5.45,5.45,5.45,107.0
2019-10-28 11:56:00,5.4123,5.4123,5.4123,5.4123,701.0
2019-10-28 12:00:00,5.41,5.41,5.41,5.41,194.0
2019-10-28 12:03:00,5.41,5.41,5.41,5.41,100.0
2019-10-28 12:07:00,5.41,5.41,5.41,5.41,181.0
2019-10-28 12:09:00,5.43,5.46,5.42,5.42,3445.0
2019-10-28 12:10:00,5.42,5.42,5.42,5.42,200.0
2019-10-28 12:11:00,5.42,5.42,5.42,5.42,323.0
2019-10-28 12:14:00,5.46,5.46,5.42,5.42,1200.0
2019-10-28 12:18:00,5.44,5.44,5.44,5.44,100.0
2019-10-28 12:19:00,5.46,5.46,5.46,5.46,109.0
2019-10-28 12:22:00,5.42,5.42,5.42,5.42,1353.0
2019-10-28 12:24:00,5.42,5.42,5.41,5.41,970.0
2019-10-28 12:25:00,5.4202,5.4251,5.4151,5.4202,1196.0
2019-10-28 12:26:00,5.42,5.42,5.42,5.42,300.0
2019-10-28 12:27:00,5.42,5.42,5.42,5.42,396.0
2019-10-28 12:28:00,5.42,5.42,5.42,5.42,211.0
2019-10-28 12:32:00,5.41,5.41,5.4,5.4,1000.0
2019-10-28 12:35:00,5.38,5.38,5.38,5.38,100.0
2019-10-28 12:36:00,5.395,5.395,5.38,5.38,790.0
2019-10-28 12:39:00,5.37,5.37,5.37,5.37,870.0
2019-10-28 12:40:00,5.35,5.35,5.35,5.35,354.0
2019-10-28 12:41:00,5.35,5.35,5.35,5.35,459.0
2019-10-28 12:46:00,5.3388,5.3388,5.3388,5.3388,185.0
2019-10-28 12:48:00,5.335,5.335,5.335,5.335,400.0
2019-10-28 12:49:00,5.33,5.33,5.33,5.33,100.0
2019-10-28 12:56:00,5.31,5.31,5.31,5.31,100.0
2019-10-28 12:57:00,5.31,5.31,5.31,5.31,219.0
2019-10-28 13:07:00,5.3106,5.311,5.3106,5.311,556.0
2019-10-28 13:12:00,5.31,5.31,5.31,5.31,332.0
