APRN
time,open,high,low,close,volume
2019-10-28 09:31:00,7.44,7.46,7.44,7.45,0.0
2019-10-28 09:36:00,7.46,7.46,7.46,7.46,100.0
2019-10-28 09:39:00,7.4443,7.4443,7.4443,7.4443,180.0
2019-10-28 09:40:00,7.4545,7.4545,7.4545,7.4545,132.0
2019-10-28 09:45:00,7.4385,7.4385,7.4385,7.4385,585.0
2019-10-28 09:46:00,7.4568,7.4568,7.4568,7.4568,111.0
2019-10-28 09:49:00,7.4701,7.4865,7.4665,7.4701,4320.0
2019-10-28 09:51:00,7.52,7.54,7.52,7.53,3239.0
2019-10-28 09:52:00,7.53,7.53,7.51,7.51,1260.0
2019-10-28 09:53:00,7.51,7.52,7.51,7.51,1807.0
2019-10-28 09:54:00,7.52,7.5379,7.52,7.52,2382.0
2019-10-28 09:55:00,7.51,7.53,7.5,7.5,2001.0
2019-10-28 09:57:00,7.49,7.49,7.44,7.44,2618.0
2019-10-28 09:58:00,7.48,7.48,7.48,7.48,246.0
2019-10-28 10:06:00,7.47,7.47,7.47,7.47,404.0
2019-10-28 10:08:00,7.46,7.46,7.4391,7.4391,330.0
2019-10-28 10:13:00,7.4594,7.4594,7.4594,7.4594,100.0
2019-10-28 10:15:00,7.4913,7.4913,7.4913,7.4913,102.0
2019-10-28 10:16:00,7.4874,7.4874,7.4874,7.4874,113.0
2019-10-28 10:20:00,7.51,7.51,7.51,7.51,150.0
2019-10-28 10:21:00,7.51,7.51,7.51,7.51,218.0
2019-10-28 10:28:00,7.57,7.57,7.57,7.57,104.0
2019-10-28 10:32:00,7.5451,7.5451,7.5451,7.5451,100.0
2019-10-28 10:33:00,7.57,7.58,7.57,7.57,506.0
2019-10-28 10:34:00,7.57,7.58,7.56,7.56,4800.0
2019-10-28 10:35:00,7.55,7.55,7.55,7.55,276.0
2019-10-28 10:42:00,7.59,7.6,7.59,7.6,400.0
2019-10-28 10:43:00,7.64,7.64,7.61,7.61,1994.0
2019-10-28 10:44:00,7.6152,7.6152,7.6152,7.6152,506.0
2019-10-28 10:49:00,7.6405,7.6405,7.6405,7.6405,106.0
2019-10-28 10:50:00,7.6,7.6,7.6,7.6,100.0
2019-10-28 10:52:00,7.601,7.6217,7.601,7.6217,579.0
2019-10-28 10:54:00,7.6,7.6,7.6,7.6,601.0
2019-10-28 11:00:00,7.6,7.6,7.6,7.6,172.0
2019-10-28 11:03:00,7.5911,7.5911,7.5911,7.5911,1280.0
2019-10-28 11:14:00,7.5857,7.5857,7.55,7.55,2299.0
2019-10-28 11:16:00,7.55,7.55,7.55,7.55,201.0
2019-10-28 11:19:00,7.51,7.52,7.51,7.51,1262.0
2019-10-28 11:20:00,7.51,7.53,7.48,7.48,3270.0
2019-10-28 11:21:00,7.4803,7.5272,7.4772,7.5203,16683.0
2019-10-28 11:22:00,7.53,7.53,7.51,7.51,1824.0
2019-10-28 11:23:00,7.52,7.56,7.47,7.47,8544.0
2019-10-28 11:24:00,7.4702,7.4772,7.4372,7.4599,4401.0
2019-10-28 11:26:00,7.46,7.46,7.46,7.46,200.0
2019-10-28 11:28:00,7.4423,7.4423,7.4423,7.4423,189.0
2019-10-28 11:46:00,7.5,7.5,7.5,7.5,100.0
2019-10-28 11:48:00,7.5029,7.5029,7.5029,7.5029,300.0
2019-10-28 11:52:00,7.485,7.49,7.485,7.49,420.0
2019-10-28 11:53:00,7.4803,7.497,7.457,7.459,3491.0
2019-10-28 11:58:00,7.4698,7.4698,7.4698,7.4698,1055.0
