CENX
time,open,high,low,close,volume
2019-10-28 09:31:00,6.13,6.13,6.13,6.13,0.0
2019-10-28 09:33:00,6.13,6.19,6.13,6.19,1527.0
2019-10-28 09:34:00,6.185,6.185,6.185,6.185,1100.0
2019-10-28 09:35:00,6.21,6.21,6.21,6.21,16513.0
2019-10-28 09:36:00,6.2,6.2,6.18,6.18,6525.0
2019-10-28 09:37:00,6.17,6.195,6.17,6.195,6850.0
2019-10-28 09:38:00,6.19,6.19,6.18,6.18,10573.0
2019-10-28 09:39:00,6.2,6.2,6.185,6.185,7590.0
2019-10-28 09:40:00,6.195,6.195,6.18,6.18,13480.0
2019-10-28 09:41:00,6.16,6.16,6.16,6.16,1816.0
2019-10-28 09:42:00,6.135,6.135,6.135,6.135,12291.0
2019-10-28 09:43:00,6.13,6.13,6.12,6.12,7901.0
2019-10-28 09:44:00,6.1112,6.145,6.1112,6.145,11092.0
2019-10-28 09:45:00,6.145,6.17,6.145,6.17,2445.0
2019-10-28 09:46:00,6.175,6.195,6.175,6.195,3975.0
2019-10-28 09:47:00,6.21,6.21,6.21,6.21,15596.0
2019-10-28 09:48:00,6.21,6.21,6.21,6.21,3995.0
2019-10-28 09:49:00,6.205,6.205,6.2,6.2,6561.0
2019-10-28 09:50:00,6.18,6.19,6.18,6.19,2043.0
2019-10-28 09:51:00,6.19,6.19,6.19,6.19,6744.0
2019-10-28 09:52:00,6.2,6.2,6.2,6.2,4157.0
2019-10-28 09:53:00,6.18,6.2,6.18,6.2,10020.0
2019-10-28 09:54:00,6.2,6.205,6.2,6.205,10191.0
2019-10-28 09:55:00,6.205,6.205,6.205,6.205,4867.0
2019-10-28 09:56:00,6.2,6.2,6.195,6.195,800.0
2019-10-28 09:57:00,6.2,6.2,6.2,6.2,4935.0
2019-10-28 09:58:00,6.23,6.235,6.23,6.235,14485.0
2019-10-28 09:59:00,6.225,6.23,6.22,6.225,2796.0
2019-10-28 10:00:00,6.23,6.23,6.22,6.22,2432.0
2019-10-28 10:01:00,6.22,6.245,6.22,6.23,14066.0
2019-10-28 10:02:00,6.24,6.25,6.235,6.25,4577.0
2019-10-28 10:03:00,6.245,6.245,6.245,6.245,400.0
2019-10-28 10:04:00,6.245,6.26,6.245,6.2503,8077.0
2019-10-28 10:05:00,6.25,6.25,6.23,6.23,3020.0
2019-10-28 10:06:00,6.24,6.25,6.24,6.24,1901.0
2019-10-28 10:07:00,6.24,6.25,6.2399,6.2399,6679.0
2019-10-28 10:08:00,6.245,6.26,6.245,6.255,1773.0
2019-10-28 10:09:00,6.26,6.27,6.26,6.27,6550.0
2019-10-28 10:10:00,6.275,6.28,6.27,6.2708,11812.0
2019-10-28 10:11:00,6.27,6.28,6.27,6.28,5010.0
2019-10-28 10:12:00,6.29,6.3,6.27,6.27,19630.0
2019-10-28 10:13:00,6.27,6.27,6.24,6.245,5249.0
2019-10-28 10:14:00,6.245,6.26,6.245,6.25,1510.0
2019-10-28 10:15:00,6.25,6.26,6.25,6.25,2888.0
2019-10-28 10:16:00,6.2505,6.2505,6.2505,6.2505,1031.0
2019-10-28 10:17:00,6.2601,6.2749,6.2599,6.2609,3466.0
